,date,est,date_pub,code,line,value,description
1964,2011_Q3,THIRD,2011-12-22,DSERRY2,14,0.9,  Services
1965,2011_Q4,ADVANCE,2012-01-27,DSERRY2,14,0.1,  Services
1966,2011_Q4,SECOND,2012-02-29,DSERRY2,14,0.35,  Services
1967,2011_Q4,THIRD,2012-03-29,DSERRY2,14,0.19,  Services
1968,2012_Q1,ADVANCE,2012-04-27,DSERRY2,14,0.57,  Services
1969,2012_Q1,SECOND,2012-05-31,DSERRY2,14,0.47,  Services
1970,2012_Q1,THIRD,2012-06-28,DSERRY2,14,0.39,  Services
1971,2012_Q2,ADVANCE,2012-07-27,DSERRY2,14,0.87,  Services
1972,2012_Q2,SECOND,2012-08-29,DSERRY2,14,1.11,  Services
1973,2012_Q2,THIRD,2012-09-27,DSERRY2,14,0.99,  Services
1974,2012_Q3,ADVANCE,2012-10-26,DSERRY2,14,0.39,  Services
1975,2012_Q3,SECOND,2012-11-29,DSERRY2,14,0.16,  Services
1976,2012_Q3,THIRD,2012-12-20,DSERRY2,14,0.26,  Services
1977,2012_Q4,ADVANCE,2013-01-30,DSERRY2,14,0.44,  Services
1978,2012_Q4,SECOND,2013-02-28,DSERRY2,14,0.44,  Services
1979,2012_Q4,THIRD,2013-03-28,DSERRY2,14,0.27,  Services
1980,2013_Q1,ADVANCE,2013-04-26,DSERRY2,14,1.46,  Services
1981,2013_Q1,SECOND,2013-05-30,DSERRY2,14,1.42,  Services
1982,2013_Q1,THIRD,2013-06-26,DSERRY2,14,0.8,  Services
1983,2013_Q2,ADVANCE,2013-07-31,DSERRY2,14,0.43,  Services
1984,2013_Q2,SECOND,2013-08-29,DSERRY2,14,0.48,  Services
1985,2013_Q2,THIRD,2013-09-26,DSERRY2,14,0.53,  Services
1986,2013_Q3,ADVANCE,2013-11-07,DSERRY2,14,0.05,  Services
1987,2013_Q3,SECOND,2013-12-05,DSERRY2,14,0.02,  Services
1988,2013_Q3,THIRD,2013-12-20,DSERRY2,14,0.32,  Services
1989,2013_Q4,ADVANCE,2014-01-30,DSERRY2,14,1.14,  Services
1990,2013_Q4,SECOND,2014-02-28,DSERRY2,14,1.0,  Services
1991,2013_Q4,THIRD,2014-03-27,DSERRY2,14,1.57,  Services
1992,2014_Q1,ADVANCE,2014-04-30,DSERRY2,14,1.96,  Services
1993,2014_Q1,SECOND,2014-05-29,DSERRY2,14,1.93,  Services
1994,2014_Q1,THIRD,2014-06-25,DSERRY2,14,0.67,  Services
1995,2014_Q2,ADVANCE,2014-07-30,DSERRY2,14,0.31,  Services
1996,2014_Q2,SECOND,2014-08-28,DSERRY2,14,0.4,  Services
1997,2014_Q2,THIRD,2014-09-26,DSERRY2,14,0.42,  Services
1998,2014_Q3,ADVANCE,2014-10-30,DSERRY2,14,0.52,  Services
1999,2014_Q3,SECOND,2014-11-25,DSERRY2,14,0.54,  Services
2000,2014_Q3,THIRD,2014-12-23,DSERRY2,14,1.15,  Services
2001,2014_Q4,ADVANCE,2015-01-30,DSERRY2,14,1.67,  Services
2002,2014_Q4,SECOND,2015-02-27,DSERRY2,14,1.82,  Services
2003,2014_Q4,THIRD,2015-03-27,DSERRY2,14,1.91,  Services
2004,2015_Q1,ADVANCE,2015-04-29,DSERRY2,14,1.26,  Services
2005,2015_Q1,SECOND,2015-05-29,DSERRY2,14,1.13,  Services
2006,2015_Q1,THIRD,2015-06-24,DSERRY2,14,1.21,  Services
2007,2015_Q2,ADVANCE,2015-07-30,DSERRY2,14,0.95,  Services
2008,2015_Q2,SECOND,2015-08-27,DSERRY2,14,0.93,  Services
2009,2015_Q2,THIRD,2015-09-25,DSERRY2,14,1.23,  Services
2010,2015_Q3,ADVANCE,2015-10-29,DSERRY2,14,1.2,  Services
2011,2015_Q3,SECOND,2015-11-24,DSERRY2,14,1.0,  Services
2012,2015_Q3,THIRD,2015-12-22,DSERRY2,14,0.96,  Services
2013,2015_Q4,ADVANCE,2016-01-29,DSERRY2,14,0.93,  Services
2014,2015_Q4,SECOND,2016-02-26,DSERRY2,14,0.96,  Services
2015,2015_Q4,THIRD,2016-03-25,DSERRY2,14,1.3,  Services
2016,2004_Q1,ADVANCE,2004-04-29,DHCERY2,,,
2017,2004_Q1,SECOND,2004-05-27,DHCERY2,,,
2018,2004_Q1,THIRD,2004-06-25,DHCERY2,,,
2019,2004_Q2,ADVANCE,2004-07-30,DHCERY2,,,
2020,2004_Q2,SECOND,2004-08-27,DHCERY2,,,
2021,2004_Q2,THIRD,2004-09-29,DHCERY2,,,
2022,2004_Q3,ADVANCE,2004-10-29,DHCERY2,,,
2023,2004_Q3,SECOND,2004-11-30,DHCERY2,,,
2024,2004_Q3,THIRD,2004-12-22,DHCERY2,,,
2025,2004_Q4,ADVANCE,2005-01-28,DHCERY2,,,
2026,2004_Q4,SECOND,2005-02-25,DHCERY2,,,
2027,2004_Q4,THIRD,2005-03-30,DHCERY2,,,
2028,2005_Q1,ADVANCE,2005-04-28,DHCERY2,,,
2029,2005_Q1,SECOND,2005-05-26,DHCERY2,,,
2030,2005_Q1,THIRD,2005-06-29,DHCERY2,,,
2031,2005_Q2,ADVANCE,2005-07-29,DHCERY2,,,
2032,2005_Q2,SECOND,2005-08-31,DHCERY2,,,
2033,2005_Q2,THIRD,2005-09-29,DHCERY2,,,
2034,2005_Q3,ADVANCE,2005-10-28,DHCERY2,,,
2035,2005_Q3,SECOND,2005-11-30,DHCERY2,,,
2036,2005_Q3,THIRD,2005-12-21,DHCERY2,,,
2037,2005_Q4,ADVANCE,2006-01-27,DHCERY2,,,
2038,2005_Q4,SECOND,2006-02-28,DHCERY2,,,
2039,2005_Q4,THIRD,2006-03-30,DHCERY2,,,
2040,2006_Q1,ADVANCE,2006-04-28,DHCERY2,,,
2041,2006_Q1,SECOND,2006-05-25,DHCERY2,,,
2042,2006_Q1,THIRD,2006-06-29,DHCERY2,,,
2043,2006_Q2,ADVANCE,2006-07-28,DHCERY2,,,
2044,2006_Q2,SECOND,2006-08-30,DHCERY2,,,
2045,2006_Q2,THIRD,2006-09-28,DHCERY2,,,
2046,2006_Q3,ADVANCE,2006-10-27,DHCERY2,,,
2047,2006_Q3,SECOND,2006-11-29,DHCERY2,,,
2048,2006_Q3,THIRD,2006-12-21,DHCERY2,,,
2049,2006_Q4,ADVANCE,2007-01-27,DHCERY2,,,
2050,2006_Q4,SECOND,2007-02-28,DHCERY2,,,
2051,2006_Q4,THIRD,2007-03-30,DHCERY2,,,
2052,2007_Q1,ADVANCE,2007-04-27,DHCERY2,,,
2053,2007_Q1,SECOND,2007-05-31,DHCERY2,,,
2054,2007_Q1,THIRD,2007-06-28,DHCERY2,,,
2055,2007_Q2,ADVANCE,2007-07-27,DHCERY2,,,
2056,2007_Q2,SECOND,2007-08-30,DHCERY2,,,
2057,2007_Q2,THIRD,2007-09-27,DHCERY2,,,
2058,2007_Q3,ADVANCE,2007-10-31,DHCERY2,,,
2059,2007_Q3,SECOND,2007-11-29,DHCERY2,,,
2060,2007_Q3,THIRD,2007-12-20,DHCERY2,,,
2061,2007_Q4,ADVANCE,2008-01-30,DHCERY2,,,
2062,2007_Q4,SECOND,2008-02-28,DHCERY2,,,
2063,2007_Q4,THIRD,2008-03-27,DHCERY2,,,
2064,2008_Q1,ADVANCE,2008-04-30,DHCERY2,,,
2065,2008_Q1,SECOND,2008-05-29,DHCERY2,,,
2066,2008_Q1,THIRD,2008-06-26,DHCERY2,,,
2067,2008_Q2,ADVANCE,2008-07-31,DHCERY2,,,
2068,2008_Q2,SECOND,2008-08-28,DHCERY2,,,
2069,2008_Q2,THIRD,2008-09-26,DHCERY2,,,
2070,2008_Q3,ADVANCE,2008-10-30,DHCERY2,,,
2071,2008_Q3,SECOND,2008-11-25,DHCERY2,,,
2072,2008_Q3,THIRD,2008-12-23,DHCERY2,,,
2073,2008_Q4,ADVANCE,2009-01-30,DHCERY2,,,
2074,2008_Q4,SECOND,2009-02-27,DHCERY2,,,
2075,2008_Q4,THIRD,2009-03-26,DHCERY2,,,
2076,2009_Q1,ADVANCE,2009-04-29,DHCERY2,,,
2077,2009_Q1,SECOND,2009-05-29,DHCERY2,,,
2078,2009_Q1,THIRD,2009-06-25,DHCERY2,,,
2079,2009_Q2,ADVANCE,2009-07-31,DHCERY2,15,0.18,    Household consumption expenditures (for services)
2080,2009_Q2,SECOND,2009-08-27,DHCERY2,15,0.2,    Household consumption expenditures (for services)
2081,2009_Q2,THIRD,2009-09-30,DHCERY2,15,0.3,    Household consumption expenditures (for services)
2082,2009_Q3,ADVANCE,2009-10-29,DHCERY2,15,0.63,    Household consumption expenditures (for services)
2083,2009_Q3,SECOND,2009-11-24,DHCERY2,15,0.49,    Household consumption expenditures (for services)
2084,2009_Q3,THIRD,2009-12-22,DHCERY2,15,0.24,    Household consumption expenditures (for services)
2085,2009_Q4,ADVANCE,2010-01-29,DHCERY2,15,0.74,    Household consumption expenditures (for services)
2086,2009_Q4,SECOND,2010-02-26,DHCERY2,15,0.5,    Household consumption expenditures (for services)
2087,2009_Q4,THIRD,2010-03-26,DHCERY2,15,0.38,    Household consumption expenditures (for services)
2088,2010_Q1,ADVANCE,2010-04-30,DHCERY2,15,1.0,    Household consumption expenditures (for services)
2089,2010_Q1,SECOND,2010-05-27,DHCERY2,15,0.83,    Household consumption expenditures (for services)
2090,2010_Q1,THIRD,2010-06-25,DHCERY2,15,0.61,    Household consumption expenditures (for services)
2091,2010_Q2,ADVANCE,2010-07-30,DHCERY2,15,0.29,    Household consumption expenditures (for services)
2092,2010_Q2,SECOND,2010-08-27,DHCERY2,15,0.49,    Household consumption expenditures (for services)
2093,2010_Q2,THIRD,2010-09-30,DHCERY2,15,0.69,    Household consumption expenditures (for services)
2094,2010_Q3,ADVANCE,2010-10-29,DHCERY2,15,1.07,    Household consumption expenditures (for services)
2095,2010_Q3,SECOND,2010-11-23,DHCERY2,15,1.09,    Household consumption expenditures (for services)
2096,2010_Q3,THIRD,2010-12-22,DHCERY2,15,0.72,    Household consumption expenditures (for services)
2097,2010_Q4,ADVANCE,2011-01-28,DHCERY2,15,0.76,    Household consumption expenditures (for services)
2098,2010_Q4,SECOND,2011-02-25,DHCERY2,15,0.64,    Household consumption expenditures (for services)
2099,2010_Q4,THIRD,2011-03-25,DHCERY2,15,0.82,    Household consumption expenditures (for services)
2100,2011_Q1,ADVANCE,2011-04-28,DHCERY2,15,0.88,    Household consumption expenditures (for services)
2101,2011_Q1,SECOND,2011-05-26,DHCERY2,15,0.77,    Household consumption expenditures (for services)
2102,2011_Q1,THIRD,2011-06-24,DHCERY2,15,0.73,    Household consumption expenditures (for services)
2103,2011_Q2,ADVANCE,2011-07-29,DHCERY2,15,0.4,    Household consumption expenditures (for services)
2104,2011_Q2,SECOND,2011-08-26,DHCERY2,15,0.65,    Household consumption expenditures (for services)
2105,2011_Q2,THIRD,2011-09-29,DHCERY2,15,0.85,    Household consumption expenditures (for services)
2106,2011_Q3,ADVANCE,2011-10-27,DHCERY2,15,1.43,    Household consumption expenditures (for services)
2107,2011_Q3,SECOND,2011-11-22,DHCERY2,15,1.32,    Household consumption expenditures (for services)
2108,2011_Q3,THIRD,2011-12-22,DHCERY2,15,0.73,    Household consumption expenditures (for services)
2109,2011_Q4,ADVANCE,2012-01-27,DHCERY2,15,0.01,    Household consumption expenditures (for services)
2110,2011_Q4,SECOND,2012-02-29,DHCERY2,15,0.26,    Household consumption expenditures (for services)
2111,2011_Q4,THIRD,2012-03-29,DHCERY2,15,0.2,    Household consumption expenditures (for services)
2112,2012_Q1,ADVANCE,2012-04-27,DHCERY2,15,0.48,    Household consumption expenditures (for services)
2113,2012_Q1,SECOND,2012-05-31,DHCERY2,15,0.36,    Household consumption expenditures (for services)
2114,2012_Q1,THIRD,2012-06-28,DHCERY2,15,0.39,    Household consumption expenditures (for services)
2115,2012_Q2,ADVANCE,2012-07-27,DHCERY2,15,0.77,    Household consumption expenditures (for services)
2116,2012_Q2,SECOND,2012-08-29,DHCERY2,15,1.05,    Household consumption expenditures (for services)
2117,2012_Q2,THIRD,2012-09-27,DHCERY2,15,0.69,    Household consumption expenditures (for services)
2118,2012_Q3,ADVANCE,2012-10-26,DHCERY2,15,0.2,    Household consumption expenditures (for services)
2119,2012_Q3,SECOND,2012-11-29,DHCERY2,15,-0.04,    Household consumption expenditures (for services)
2120,2012_Q3,THIRD,2012-12-20,DHCERY2,15,0.35,    Household consumption expenditures (for services)
2121,2012_Q4,ADVANCE,2013-01-30,DHCERY2,15,0.4,    Household consumption expenditures (for services)
2122,2012_Q4,SECOND,2013-02-28,DHCERY2,15,0.36,    Household consumption expenditures (for services)
2123,2012_Q4,THIRD,2013-03-28,DHCERY2,15,0.28,    Household consumption expenditures (for services)
2124,2013_Q1,ADVANCE,2013-04-26,DHCERY2,15,1.58,    Household consumption expenditures (for services)
2125,2013_Q1,SECOND,2013-05-30,DHCERY2,15,1.52,    Household consumption expenditures (for services)
2126,2013_Q1,THIRD,2013-06-26,DHCERY2,15,1.06,    Household consumption expenditures (for services)
2127,2013_Q2,ADVANCE,2013-07-31,DHCERY2,15,0.64,    Household consumption expenditures (for services)
2128,2013_Q2,SECOND,2013-08-29,DHCERY2,15,0.71,    Household consumption expenditures (for services)
2129,2013_Q2,THIRD,2013-09-26,DHCERY2,15,0.6,    Household consumption expenditures (for services)
2130,2013_Q3,ADVANCE,2013-11-07,DHCERY2,15,0.02,    Household consumption expenditures (for services)
2131,2013_Q3,SECOND,2013-12-05,DHCERY2,15,-0.01,    Household consumption expenditures (for services)
2132,2013_Q3,THIRD,2013-12-20,DHCERY2,15,0.24,    Household consumption expenditures (for services)
2133,2013_Q4,ADVANCE,2014-01-30,DHCERY2,15,1.1,    Household consumption expenditures (for services)
2134,2013_Q4,SECOND,2014-02-28,DHCERY2,15,0.97,    Household consumption expenditures (for services)
2135,2013_Q4,THIRD,2014-03-27,DHCERY2,15,1.61,    Household consumption expenditures (for services)
2136,2014_Q1,ADVANCE,2014-04-30,DHCERY2,15,1.99,    Household consumption expenditures (for services)
2137,2014_Q1,SECOND,2014-05-29,DHCERY2,15,1.95,    Household consumption expenditures (for services)
2138,2014_Q1,THIRD,2014-06-25,DHCERY2,15,0.66,    Household consumption expenditures (for services)
2139,2014_Q2,ADVANCE,2014-07-30,DHCERY2,15,0.16,    Household consumption expenditures (for services)
2140,2014_Q2,SECOND,2014-08-28,DHCERY2,15,0.26,    Household consumption expenditures (for services)
2141,2014_Q2,THIRD,2014-09-26,DHCERY2,15,0.35,    Household consumption expenditures (for services)
2142,2014_Q3,ADVANCE,2014-10-30,DHCERY2,15,0.41,    Household consumption expenditures (for services)
2143,2014_Q3,SECOND,2014-11-25,DHCERY2,15,0.44,    Household consumption expenditures (for services)
2144,2014_Q3,THIRD,2014-12-23,DHCERY2,15,1.0,    Household consumption expenditures (for services)
2145,2014_Q4,ADVANCE,2015-01-30,DHCERY2,15,1.75,    Household consumption expenditures (for services)
2146,2014_Q4,SECOND,2015-02-27,DHCERY2,15,1.87,    Household consumption expenditures (for services)
2147,2014_Q4,THIRD,2015-03-27,DHCERY2,15,1.98,    Household consumption expenditures (for services)
2148,2015_Q1,ADVANCE,2015-04-29,DHCERY2,15,1.48,    Household consumption expenditures (for services)
2149,2015_Q1,SECOND,2015-05-29,DHCERY2,15,1.32,    Household consumption expenditures (for services)
2150,2015_Q1,THIRD,2015-06-24,DHCERY2,15,1.37,    Household consumption expenditures (for services)
2151,2015_Q2,ADVANCE,2015-07-30,DHCERY2,15,1.02,    Household consumption expenditures (for services)
2152,2015_Q2,SECOND,2015-08-27,DHCERY2,15,0.95,    Household consumption expenditures (for services)
2153,2015_Q2,THIRD,2015-09-25,DHCERY2,15,1.2,    Household consumption expenditures (for services)
2154,2015_Q3,ADVANCE,2015-10-29,DHCERY2,15,1.22,    Household consumption expenditures (for services)
2155,2015_Q3,SECOND,2015-11-24,DHCERY2,15,0.99,    Household consumption expenditures (for services)
2156,2015_Q3,THIRD,2015-12-22,DHCERY2,15,0.71,    Household consumption expenditures (for services)
2157,2015_Q4,ADVANCE,2016-01-29,DHCERY2,15,0.81,    Household consumption expenditures (for services)
2158,2015_Q4,SECOND,2016-02-26,DHCERY2,15,0.83,    Household consumption expenditures (for services)
2159,2015_Q4,THIRD,2016-03-25,DHCERY2,15,1.1,    Household consumption expenditures (for services)
2160,2004_Q1,ADVANCE,2004-04-29,DHUTRY2,,,
2161,2004_Q1,SECOND,2004-05-27,DHUTRY2,,,
2162,2004_Q1,THIRD,2004-06-25,DHUTRY2,,,
2163,2004_Q2,ADVANCE,2004-07-30,DHUTRY2,,,
2164,2004_Q2,SECOND,2004-08-27,DHUTRY2,,,
2165,2004_Q2,THIRD,2004-09-29,DHUTRY2,,,
2166,2004_Q3,ADVANCE,2004-10-29,DHUTRY2,,,
2167,2004_Q3,SECOND,2004-11-30,DHUTRY2,,,
2168,2004_Q3,THIRD,2004-12-22,DHUTRY2,,,
2169,2004_Q4,ADVANCE,2005-01-28,DHUTRY2,,,
2170,2004_Q4,SECOND,2005-02-25,DHUTRY2,,,
2171,2004_Q4,THIRD,2005-03-30,DHUTRY2,,,
2172,2005_Q1,ADVANCE,2005-04-28,DHUTRY2,,,
2173,2005_Q1,SECOND,2005-05-26,DHUTRY2,,,
2174,2005_Q1,THIRD,2005-06-29,DHUTRY2,,,
2175,2005_Q2,ADVANCE,2005-07-29,DHUTRY2,,,
2176,2005_Q2,SECOND,2005-08-31,DHUTRY2,,,
2177,2005_Q2,THIRD,2005-09-29,DHUTRY2,,,
2178,2005_Q3,ADVANCE,2005-10-28,DHUTRY2,,,
2179,2005_Q3,SECOND,2005-11-30,DHUTRY2,,,
2180,2005_Q3,THIRD,2005-12-21,DHUTRY2,,,
2181,2005_Q4,ADVANCE,2006-01-27,DHUTRY2,,,
2182,2005_Q4,SECOND,2006-02-28,DHUTRY2,,,
2183,2005_Q4,THIRD,2006-03-30,DHUTRY2,,,
2184,2006_Q1,ADVANCE,2006-04-28,DHUTRY2,,,
2185,2006_Q1,SECOND,2006-05-25,DHUTRY2,,,
2186,2006_Q1,THIRD,2006-06-29,DHUTRY2,,,
2187,2006_Q2,ADVANCE,2006-07-28,DHUTRY2,,,
2188,2006_Q2,SECOND,2006-08-30,DHUTRY2,,,
2189,2006_Q2,THIRD,2006-09-28,DHUTRY2,,,
2190,2006_Q3,ADVANCE,2006-10-27,DHUTRY2,,,
2191,2006_Q3,SECOND,2006-11-29,DHUTRY2,,,
2192,2006_Q3,THIRD,2006-12-21,DHUTRY2,,,
2193,2006_Q4,ADVANCE,2007-01-27,DHUTRY2,,,
2194,2006_Q4,SECOND,2007-02-28,DHUTRY2,,,
2195,2006_Q4,THIRD,2007-03-30,DHUTRY2,,,
2196,2007_Q1,ADVANCE,2007-04-27,DHUTRY2,,,
2197,2007_Q1,SECOND,2007-05-31,DHUTRY2,,,
2198,2007_Q1,THIRD,2007-06-28,DHUTRY2,,,
2199,2007_Q2,ADVANCE,2007-07-27,DHUTRY2,,,
2200,2007_Q2,SECOND,2007-08-30,DHUTRY2,,,
2201,2007_Q2,THIRD,2007-09-27,DHUTRY2,,,
2202,2007_Q3,ADVANCE,2007-10-31,DHUTRY2,,,
2203,2007_Q3,SECOND,2007-11-29,DHUTRY2,,,
2204,2007_Q3,THIRD,2007-12-20,DHUTRY2,,,
2205,2007_Q4,ADVANCE,2008-01-30,DHUTRY2,,,
2206,2007_Q4,SECOND,2008-02-28,DHUTRY2,,,
2207,2007_Q4,THIRD,2008-03-27,DHUTRY2,,,
2208,2008_Q1,ADVANCE,2008-04-30,DHUTRY2,,,
2209,2008_Q1,SECOND,2008-05-29,DHUTRY2,,,
2210,2008_Q1,THIRD,2008-06-26,DHUTRY2,,,
2211,2008_Q2,ADVANCE,2008-07-31,DHUTRY2,,,
2212,2008_Q2,SECOND,2008-08-28,DHUTRY2,,,
2213,2008_Q2,THIRD,2008-09-26,DHUTRY2,,,
2214,2008_Q3,ADVANCE,2008-10-30,DHUTRY2,,,
2215,2008_Q3,SECOND,2008-11-25,DHUTRY2,,,
2216,2008_Q3,THIRD,2008-12-23,DHUTRY2,,,
2217,2008_Q4,ADVANCE,2009-01-30,DHUTRY2,,,
2218,2008_Q4,SECOND,2009-02-27,DHUTRY2,,,
2219,2008_Q4,THIRD,2009-03-26,DHUTRY2,,,
2220,2009_Q1,ADVANCE,2009-04-29,DHUTRY2,,,
2221,2009_Q1,SECOND,2009-05-29,DHUTRY2,,,
2222,2009_Q1,THIRD,2009-06-25,DHUTRY2,,,
2223,2009_Q2,ADVANCE,2009-07-31,DHUTRY2,16,-0.11,      Housing and utilities
2224,2009_Q2,SECOND,2009-08-27,DHUTRY2,16,-0.15,      Housing and utilities
2225,2009_Q2,THIRD,2009-09-30,DHUTRY2,16,-0.16,      Housing and utilities
2226,2009_Q3,ADVANCE,2009-10-29,DHUTRY2,16,0.04,      Housing and utilities
2227,2009_Q3,SECOND,2009-11-24,DHUTRY2,16,0.02,      Housing and utilities
2228,2009_Q3,THIRD,2009-12-22,DHUTRY2,16,0.07,      Housing and utilities
2229,2009_Q4,ADVANCE,2010-01-29,DHUTRY2,16,0.44,      Housing and utilities
2230,2009_Q4,SECOND,2010-02-26,DHUTRY2,16,0.32,      Housing and utilities
2231,2009_Q4,THIRD,2010-03-26,DHUTRY2,16,0.33,      Housing and utilities
2232,2010_Q1,ADVANCE,2010-04-30,DHUTRY2,16,0.32,      Housing and utilities
2233,2010_Q1,SECOND,2010-05-27,DHUTRY2,16,0.17,      Housing and utilities
2234,2010_Q1,THIRD,2010-06-25,DHUTRY2,16,0.09,      Housing and utilities
2235,2010_Q2,ADVANCE,2010-07-30,DHUTRY2,16,-0.09,      Housing and utilities
2236,2010_Q2,SECOND,2010-08-27,DHUTRY2,16,0.11,      Housing and utilities
2237,2010_Q2,THIRD,2010-09-30,DHUTRY2,16,0.14,      Housing and utilities
2238,2010_Q3,ADVANCE,2010-10-29,DHUTRY2,16,0.42,      Housing and utilities
2239,2010_Q3,SECOND,2010-11-23,DHUTRY2,16,0.43,      Housing and utilities
2240,2010_Q3,THIRD,2010-12-22,DHUTRY2,16,0.44,      Housing and utilities
2241,2010_Q4,ADVANCE,2011-01-28,DHUTRY2,16,0.08,      Housing and utilities
2242,2010_Q4,SECOND,2011-02-25,DHUTRY2,16,0.0,      Housing and utilities
2243,2010_Q4,THIRD,2011-03-25,DHUTRY2,16,-0.04,      Housing and utilities
2244,2011_Q1,ADVANCE,2011-04-28,DHUTRY2,16,-0.03,      Housing and utilities
2245,2011_Q1,SECOND,2011-05-26,DHUTRY2,16,-0.2,      Housing and utilities
2246,2011_Q1,THIRD,2011-06-24,DHUTRY2,16,-0.2,      Housing and utilities
2247,2011_Q2,ADVANCE,2011-07-29,DHUTRY2,16,0.05,      Housing and utilities
2248,2011_Q2,SECOND,2011-08-26,DHUTRY2,16,0.02,      Housing and utilities
2249,2011_Q2,THIRD,2011-09-29,DHUTRY2,16,0.09,      Housing and utilities
2250,2011_Q3,ADVANCE,2011-10-27,DHUTRY2,16,0.37,      Housing and utilities
2251,2011_Q3,SECOND,2011-11-22,DHUTRY2,16,0.38,      Housing and utilities
2252,2011_Q3,THIRD,2011-12-22,DHUTRY2,16,0.35,      Housing and utilities
2253,2011_Q4,ADVANCE,2012-01-27,DHUTRY2,16,-0.4,      Housing and utilities
2254,2011_Q4,SECOND,2012-02-29,DHUTRY2,16,-0.35,      Housing and utilities
2255,2011_Q4,THIRD,2012-03-29,DHUTRY2,16,-0.41,      Housing and utilities
2256,2012_Q1,ADVANCE,2012-04-27,DHUTRY2,16,-0.23,      Housing and utilities
2257,2012_Q1,SECOND,2012-05-31,DHUTRY2,16,-0.3,      Housing and utilities
2258,2012_Q1,THIRD,2012-06-28,DHUTRY2,16,-0.25,      Housing and utilities
2259,2012_Q2,ADVANCE,2012-07-27,DHUTRY2,16,0.4,      Housing and utilities
2260,2012_Q2,SECOND,2012-08-29,DHUTRY2,16,0.67,      Housing and utilities
2261,2012_Q2,THIRD,2012-09-27,DHUTRY2,16,0.68,      Housing and utilities
2262,2012_Q3,ADVANCE,2012-10-26,DHUTRY2,16,0.28,      Housing and utilities
2263,2012_Q3,SECOND,2012-11-29,DHUTRY2,16,0.17,      Housing and utilities
2264,2012_Q3,THIRD,2012-12-20,DHUTRY2,16,0.16,      Housing and utilities
2265,2012_Q4,ADVANCE,2013-01-30,DHUTRY2,16,-0.47,      Housing and utilities
2266,2012_Q4,SECOND,2013-02-28,DHUTRY2,16,-0.54,      Housing and utilities
2267,2012_Q4,THIRD,2013-03-28,DHUTRY2,16,-0.54,      Housing and utilities
2268,2013_Q1,ADVANCE,2013-04-26,DHUTRY2,16,0.53,      Housing and utilities
2269,2013_Q1,SECOND,2013-05-30,DHUTRY2,16,0.58,      Housing and utilities
2270,2013_Q1,THIRD,2013-06-26,DHUTRY2,16,0.54,      Housing and utilities
2271,2013_Q2,ADVANCE,2013-07-31,DHUTRY2,16,-0.04,      Housing and utilities
2272,2013_Q2,SECOND,2013-08-29,DHUTRY2,16,-0.02,      Housing and utilities
2273,2013_Q2,THIRD,2013-09-26,DHUTRY2,16,0.01,      Housing and utilities
2274,2013_Q3,ADVANCE,2013-11-07,DHUTRY2,16,-0.28,      Housing and utilities
2275,2013_Q3,SECOND,2013-12-05,DHUTRY2,16,-0.28,      Housing and utilities
2276,2013_Q3,THIRD,2013-12-20,DHUTRY2,16,-0.31,      Housing and utilities
2277,2013_Q4,ADVANCE,2014-01-30,DHUTRY2,16,0.14,      Housing and utilities
2278,2013_Q4,SECOND,2014-02-28,DHUTRY2,16,0.13,      Housing and utilities
2279,2013_Q4,THIRD,2014-03-27,DHUTRY2,16,0.2,      Housing and utilities
2280,2014_Q1,ADVANCE,2014-04-30,DHUTRY2,16,0.73,      Housing and utilities
2281,2014_Q1,SECOND,2014-05-29,DHUTRY2,16,0.77,      Housing and utilities
2282,2014_Q1,THIRD,2014-06-25,DHUTRY2,16,0.79,      Housing and utilities
2283,2014_Q2,ADVANCE,2014-07-30,DHUTRY2,16,-0.41,      Housing and utilities
2284,2014_Q2,SECOND,2014-08-28,DHUTRY2,16,-0.42,      Housing and utilities
2285,2014_Q2,THIRD,2014-09-26,DHUTRY2,16,-0.42,      Housing and utilities
2286,2014_Q3,ADVANCE,2014-10-30,DHUTRY2,16,-0.21,      Housing and utilities
2287,2014_Q3,SECOND,2014-11-25,DHUTRY2,16,-0.23,      Housing and utilities
2288,2014_Q3,THIRD,2014-12-23,DHUTRY2,16,-0.22,      Housing and utilities
2289,2014_Q4,ADVANCE,2015-01-30,DHUTRY2,16,0.32,      Housing and utilities
2290,2014_Q4,SECOND,2015-02-27,DHUTRY2,16,0.26,      Housing and utilities
2291,2014_Q4,THIRD,2015-03-27,DHUTRY2,16,0.24,      Housing and utilities
2292,2015_Q1,ADVANCE,2015-04-29,DHUTRY2,16,0.59,      Housing and utilities
2293,2015_Q1,SECOND,2015-05-29,DHUTRY2,16,0.57,      Housing and utilities
2294,2015_Q1,THIRD,2015-06-24,DHUTRY2,16,0.59,      Housing and utilities
2295,2015_Q2,ADVANCE,2015-07-30,DHUTRY2,16,-0.11,      Housing and utilities
2296,2015_Q2,SECOND,2015-08-27,DHUTRY2,16,-0.12,      Housing and utilities
2297,2015_Q2,THIRD,2015-09-25,DHUTRY2,16,-0.1,      Housing and utilities
2298,2015_Q3,ADVANCE,2015-10-29,DHUTRY2,16,0.15,      Housing and utilities
2299,2015_Q3,SECOND,2015-11-24,DHUTRY2,16,0.08,      Housing and utilities
2300,2015_Q3,THIRD,2015-12-22,DHUTRY2,16,0.1,      Housing and utilities
